"network","park","transect_id","year","t","rh","period"
"fivepks","SEQU","SEKI_PINBAL_1",1993,7.86327886581421,28.4878845214844,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1994,8.11229515075684,24.8029594421387,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1995,9.06221294403076,27.8726711273193,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1996,11.5430326461792,25.0383682250977,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1997,10.5318851470947,26.3924160003662,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1998,9.82327842712402,35.2897491455078,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",1999,10.4575414657593,23.4337043762207,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_1",2000,9.49852466583252,24.3671188354492,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2001,13.2618036270142,22.7054843902588,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2002,12.3122129440308,24.3606967926025,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2003,13.426721572876,36.4223098754883,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2004,12.2972135543823,24.3524608612061,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2005,11.1099996566772,26.247486114502,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2006,12.4973764419556,24.893346786499,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2007,11.9594259262085,24.1926078796387,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2008,14.0140161514282,25.0838203430176,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2009,13.8690986633301,24.4191989898682,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_1",2010,12.5509834289551,24.3748188018799,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2011,13.3877048492432,34.7034454345703,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2012,14.7213935852051,25.0997257232666,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2013,11.7940168380737,23.4206733703613,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2014,12.5395078659058,26.4288959503174,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2015,13.5797538757324,34.2786445617676,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2016,10.8099184036255,22.8787631988525,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2017,10.7546720504761,24.493293762207,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2018,12.8249998092651,24.6965827941895,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2019,10.0342626571655,29.0901184082031,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_1",2020,14.8809833526611,25.4704322814941,"2020"
"fivepks","SEQU","SEKI_PINBAL_10",1980,8.79885292053223,20.7006683349609,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1981,11.3418855667114,21.4495124816895,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1982,9.54500007629395,26.5760192871094,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1983,9.53639316558838,30.0094947814941,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1984,10.9845085144043,22.9616794586182,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1985,7.88098382949829,25.5030479431152,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1986,8.88991832733154,26.8022079467773,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1987,10.9745903015137,21.0834007263184,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1988,10.8331966400146,23.266716003418,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1989,8.62565612792969,27.8155384063721,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_10",1990,9.56549167633057,22.9960269927979,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1991,10.8095083236694,23.4890003204346,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1992,13.3240985870361,24.8019542694092,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1993,10.5491800308228,23.1736736297607,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1994,11.4554920196533,25.1154747009277,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1995,12.050573348999,23.5327739715576,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1996,13.8116397857666,24.4563331604004,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1997,12.8032789230347,28.874454498291,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1998,12.116229057312,28.4521160125732,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",1999,12.3450002670288,23.0651741027832,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_10",2000,11.7280330657959,21.8273410797119,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2001,14.6999998092651,21.1295433044434,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2002,13.3054914474487,21.2597427368164,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2003,14.0244264602661,43.3796310424805,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2004,13.7026233673096,21.9145393371582,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2005,11.861967086792,22.3842849731445,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2006,12.8559837341309,21.4530620574951,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2007,13.4001636505127,22.2513790130615,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2008,14.3107376098633,22.4199028015137,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2009,14.6698360443115,22.3459739685059,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_10",2010,13.6450004577637,21.824291229248,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2011,14.265983581543,32.6340980529785,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2012,15.3290987014771,22.9557075500488,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2013,13.2723770141602,22.2662773132324,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2014,13.3072128295898,24.9487628936768,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2015,14.8948364257812,27.5583000183105,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2016,12.5430326461792,21.3973350524902,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2017,12.1614751815796,22.8856964111328,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2018,14.1648359298706,22.6300926208496,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2019,11.9075412750244,26.4946708679199,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_10",2020,15.7812299728394,23.3126373291016,"2020"
"fivepks","SEQU","SEKI_PINBAL_11",1980,6.63491821289062,20.7786521911621,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1981,9.35532760620117,21.5661811828613,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1982,7.60680341720581,26.7092380523682,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1983,7.46573781967163,29.5709857940674,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1984,8.97926235198975,23.6074066162109,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1985,6.01631164550781,31.4946403503418,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1986,6.81909847259521,26.9292316436768,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1987,9.27049160003662,21.3319149017334,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1988,9.10827827453613,23.6124401092529,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1989,6.81426239013672,28.7002410888672,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_11",1990,7.80639362335205,23.8883037567139,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1991,8.99180316925049,23.7697486877441,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1992,11.3872947692871,24.7345561981201,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1993,8.22213077545166,23.3323059082031,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1994,9.20606517791748,24.9987812042236,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1995,9.67663955688477,23.5287990570068,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1996,11.7791805267334,24.3421287536621,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1997,10.6239347457886,28.2760486602783,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1998,9.82049179077148,30.6431655883789,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",1999,10.2998361587524,22.9565258026123,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_11",2000,9.4975414276123,21.9315280914307,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2001,13.201639175415,21.546838760376,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2002,11.8036069869995,21.983470916748,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2003,12.6179504394531,39.252067565918,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2004,11.8834428787231,22.287467956543,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2005,10.3903274536133,22.8308792114258,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2006,11.5241804122925,22.3167591094971,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2007,12.0870494842529,22.8089294433594,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2008,13.0410652160645,23.1361923217773,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2009,13.7642621994019,23.1876831054688,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_11",2010,12.4600820541382,22.6722660064697,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2011,13.0967216491699,32.5703086853027,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2012,14.2492618560791,23.5388832092285,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2013,11.8435249328613,22.8137187957764,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2014,11.8138523101807,26.4682350158691,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2015,13.6113119125366,30.8309993743896,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2016,10.9615573883057,21.7705211639404,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2017,10.6131143569946,22.7115077972412,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2018,12.621639251709,22.8069019317627,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2019,9.98401641845703,26.345796585083,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_11",2020,14.4003276824951,23.256275177002,"2020"
"fivepks","SEQU","SEKI_PINBAL_17",1980,7.24081945419312,20.7422370910645,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1981,9.79614734649658,21.1383438110352,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1982,8.12057399749756,27.083833694458,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1983,8.35122966766357,29.2243537902832,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1984,9.93368816375732,23.0369415283203,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1985,6.29491806030273,30.9012432098389,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1986,7.14278697967529,28.0499057769775,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1987,9.44344234466553,21.0653686523438,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1988,9.30524635314941,22.1064128875732,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1989,7.29639339447021,28.2590599060059,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_17",1990,8.35401630401611,23.2513961791992,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1991,9.79573726654053,23.1426639556885,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1992,12.154016494751,24.4498271942139,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1993,9.28467178344727,27.6324977874756,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1994,9.58647537231445,24.4566555023193,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1995,10.4795083999634,27.1316890716553,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1996,12.8109836578369,24.599739074707,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1997,11.8509836196899,27.1538162231445,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1998,11.2099180221558,33.8961296081543,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",1999,11.7515573501587,23.1270980834961,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_17",2000,10.8645086288452,23.5388031005859,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2001,14.3627872467041,22.3854999542236,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2002,13.4433603286743,23.8197765350342,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2003,14.518443107605,36.0929565429688,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2004,13.3706560134888,23.8101654052734,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2005,12.2313938140869,26.0966873168945,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2006,13.4677867889404,24.1800155639648,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2007,13.0486888885498,23.7370128631592,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2008,14.9895086288452,24.4729347229004,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2009,14.8999185562134,23.9389991760254,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_17",2010,13.5642623901367,23.5759544372559,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2011,14.4477052688599,34.4260635375977,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2012,15.8007373809814,24.6708030700684,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2013,12.9686069488525,23.2501220703125,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2014,13.6595897674561,26.0760936737061,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2015,14.6472949981689,34.8239250183105,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2016,12.0908193588257,22.7528781890869,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2017,12.0472955703735,24.2630138397217,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2018,13.9622945785522,24.3158435821533,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2019,11.3652458190918,28.5529861450195,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_17",2020,15.8683605194092,25.0150260925293,"2020"
"fivepks","SEQU","SEKI_PINBAL_18",1980,8.05450820922852,20.7601165771484,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1981,10.6630325317383,21.5453929901123,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1982,8.87286853790283,27.2131309509277,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1983,8.83663940429688,29.1484489440918,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1984,10.3222131729126,23.0329494476318,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1985,7.26385259628296,25.8086204528809,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1986,8.15204906463623,26.569522857666,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1987,10.4173774719238,21.2273960113525,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1988,10.2987699508667,23.0541801452637,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1989,8.04204940795898,28.3993301391602,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_18",1990,9.00336074829102,23.2517013549805,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1991,10.2052459716797,23.5228729248047,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1992,12.6150817871094,24.5997791290283,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1993,9.73868846893311,23.1439476013184,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1994,10.5493440628052,24.9698867797852,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1995,11.0767211914062,23.2875728607178,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1996,13.0745897293091,24.2549095153809,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1997,12.0050821304321,30.8441047668457,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1998,11.2964754104614,30.5623970031738,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",1999,11.5840978622437,22.7666988372803,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_18",2000,10.9075412750244,21.6891860961914,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2001,14.2638521194458,21.3898010253906,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2002,12.927622795105,21.7094612121582,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2003,13.7278690338135,43.6038093566895,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2004,13.082950592041,22.1633949279785,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2005,11.5162296295166,22.5393447875977,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2006,12.5860652923584,21.8636837005615,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2007,13.0848360061646,22.4613456726074,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2008,14.0685243606567,22.7191333770752,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2009,14.6148357391357,22.6999607086182,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_18",2010,13.4051637649536,22.2243404388428,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2011,14.0742626190186,32.770149230957,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2012,15.2350816726685,23.240255355835,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2013,12.9315576553345,22.4868125915527,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2014,12.9724588394165,25.2727470397949,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2015,14.5722951889038,29.3711776733398,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2016,12.0738525390625,21.6069660186768,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2017,11.7800817489624,22.6594066619873,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2018,13.7329511642456,22.7106952667236,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2019,11.2670488357544,26.8477611541748,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_18",2020,15.3925409317017,23.0344276428223,"2020"
"fivepks","SEQU","SEKI_PINBAL_19",1980,5.94500017166138,20.7864303588867,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1981,8.74680328369141,21.760232925415,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1982,6.98647546768188,26.5452938079834,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1983,6.78491830825806,32.1760864257812,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1984,8.33295059204102,23.1993141174316,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1985,5.2958197593689,26.3400058746338,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1986,6.16352462768555,26.3351402282715,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1987,8.65024566650391,21.3023948669434,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1988,8.4333610534668,23.8729953765869,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1989,6.06098365783691,28.7649116516113,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_19",1990,6.98893451690674,24.2821006774902,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1991,8.17991828918457,23.9449100494385,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1992,10.7437705993652,25.0529842376709,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1993,7.65147542953491,23.8222026824951,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1994,8.50500011444092,25.4149036407471,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1995,9.23491764068604,24.2026538848877,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1996,11.2735242843628,24.7857112884521,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1997,10.1388521194458,30.026647567749,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1998,9.23262310028076,33.3014526367188,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",1999,9.69967174530029,23.3248271942139,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_19",2000,8.91909790039062,22.1849498748779,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2001,12.5682783126831,21.5708160400391,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2002,11.0664758682251,21.8149814605713,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2003,11.8342618942261,40.0153503417969,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2004,11.336311340332,22.3540344238281,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2005,9.58549213409424,22.8226890563965,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2006,10.7240982055664,21.9777603149414,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2007,11.3198356628418,22.767448425293,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2008,12.2071313858032,22.85618019104,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2009,12.8517217636108,22.8390808105469,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_19",2010,11.677622795105,22.5400733947754,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2011,12.2286062240601,33.2342948913574,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2012,13.3053274154663,23.4172801971436,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2013,11.0624589920044,22.7244663238525,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2014,10.9218034744263,26.5090618133545,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2015,12.8555736541748,30.6915760040283,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2016,10.1457376480103,21.5725154876709,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2017,9.71688556671143,22.5600910186768,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2018,11.8499183654785,22.6012763977051,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2019,9.22581958770752,26.5461959838867,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_19",2020,13.6883602142334,23.0489101409912,"2020"
"fivepks","SEQU","SEKI_PINBAL_2",1980,9.69098377227783,20.789623260498,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1981,12.131311416626,21.5501003265381,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1982,10.3097543716431,27.0937309265137,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1983,10.4084424972534,29.5151214599609,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1984,11.8518037796021,22.9297466278076,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1985,8.71549224853516,24.7751045227051,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1986,9.67090129852295,27.0638847351074,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1987,11.7289342880249,21.1064891815186,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1988,11.6615571975708,23.6220970153809,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1989,9.49524593353271,27.7735576629639,"1980-1989"
"fivepks","SEQU","SEKI_PINBAL_2",1990,10.4387702941895,22.6831741333008,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1991,11.6891803741455,23.2646656036377,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1992,14.0116395950317,24.378625869751,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1993,11.3668851852417,23.0083332061768,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1994,12.0995903015137,24.6381797790527,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1995,12.6971311569214,23.1166038513184,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1996,14.519344329834,24.1240158081055,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1997,13.5128688812256,27.713342666626,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1998,12.9355735778809,27.5833988189697,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",1999,13.1137704849243,22.5663986206055,"1990-1999"
"fivepks","SEQU","SEKI_PINBAL_2",2000,12.4886884689331,22.0777969360352,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2001,15.4695901870728,21.2014141082764,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2002,14.1971311569214,21.5630435943604,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2003,15.020245552063,43.7236404418945,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2004,14.4119672775269,21.9840679168701,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2005,12.838770866394,24.3168697357178,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2006,13.8195085525513,21.638069152832,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2007,14.2309017181396,22.2727203369141,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2008,15.2914752960205,22.5096797943115,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2009,15.6632785797119,22.4385223388672,"2000-2009"
"fivepks","SEQU","SEKI_PINBAL_2",2010,14.5057373046875,21.8639316558838,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2011,15.2385244369507,33.1423072814941,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2012,16.4094257354736,23.0524978637695,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2013,14.1968030929565,22.2946910858154,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2014,14.3245897293091,24.7642116546631,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2015,15.694016456604,28.3504295349121,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2016,13.3948364257812,21.5131988525391,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2017,13.1489343643188,24.2405700683594,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2018,15.0072946548462,22.6395587921143,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2019,12.7684421539307,26.2644786834717,"2010-2019"
"fivepks","SEQU","SEKI_PINBAL_2",2020,16.5820484161377,23.4763412475586,"2020"
"fivepks","SEQU","SEKI_PINBAL_21",1980,9.11360645294189,20.6921787261963,"1980-1989"
